  0.229999995232E+01  0.149999793236E+04  0.100000000000E+01  0.101324858955E+06  0.171687453685E-01
  0.240000009537E+01  0.149999789563E+04  0.100000000000E+01  0.101324856275E+06  0.171687307808E-01
  0.250000000000E+01  0.149999786814E+04  0.100000000000E+01  0.101324854195E+06  0.171687145387E-01
  0.260000014305E+01  0.149999785094E+04  0.100000000000E+01  0.101324852783E+06  0.171686964614E-01
  0.270000004768E+01  0.149999784513E+04  0.100000000000E+01  0.101324852111E+06  0.171686763485E-01
  0.279999995232E+01  0.149999785198E+04  0.100000000000E+01  0.101324852261E+06  0.171686539778E-01
  0.290000009537E+01  0.149999787288E+04  0.100000000000E+01  0.101324853323E+06  0.171686291026E-01
  0.300000000000E+01  0.149999790937E+04  0.100000000000E+01  0.101324855398E+06  0.171686014496E-01
  0.310000014305E+01  0.149999796317E+04  0.100000000000E+01  0.101324858596E+06  0.171685707154E-01
  0.320000004768E+01  0.149999803617E+04  0.100000000000E+01  0.101324863041E+06  0.171685365636E-01
  0.329999995232E+01  0.149999813049E+04  0.100000000000E+01  0.101324868870E+06  0.171684986211E-01
  0.340000009537E+01  0.149999824846E+04  0.100000000000E+01  0.101324876235E+06  0.171684564740E-01
  0.350000000000E+01  0.149999839267E+04  0.100000000000E+01  0.101324885303E+06  0.171684096634E-01
  0.360000014305E+01  0.149999856601E+04  0.100000000000E+01  0.101324896263E+06  0.171683576802E-01
  0.370000004768E+01  0.149999877167E+04  0.100000000000E+01  0.101324909321E+06  0.171682999595E-01
  0.379999995232E+01  0.149999901318E+04  0.100000000000E+01  0.101324924707E+06  0.171682358753E-01
  0.390000009537E+01  0.149999929450E+04  0.100000000000E+01  0.101324942677E+06  0.171681647328E-01
  0.400000000000E+01  0.149999961996E+04  0.100000000000E+01  0.101324963514E+06  0.171680857615E-01
  0.409999990463E+01  0.149999999443E+04  0.100000000000E+01  0.101324987531E+06  0.171679981069E-01
  0.420000028610E+01  0.150000042326E+04  0.100000000000E+01  0.101325015079E+06  0.171679008213E-01
  0.430000019073E+01  0.150000091242E+04  0.100000000000E+01  0.101325046543E+06  0.171677928534E-01
  0.440000009537E+01  0.150000146852E+04  0.100000000000E+01  0.101325082353E+06  0.171676730372E-01
  0.450000000000E+01  0.150000209890E+04  0.100000000000E+01  0.101325122986E+06  0.171675400796E-01
  0.459999990463E+01  0.150000281172E+04  0.100000000000E+01  0.101325168971E+06  0.171673925463E-01
  0.470000028610E+01  0.150000361601E+04  0.100000000000E+01  0.101325220895E+06  0.171672288464E-01
